datetime,msn,location,daily_consumption_load,energy_supplied,energy_billed,Temperature (deg_C),,,,
01-01-2021 08:15,0653DAA9,Bengaluru,1.58,1.86,1.65,22,,,,
01-01-2021 08:30,0653DAA9,Bengaluru,1.99,2.07,2.01,23,,,,
01-01-2021 08:45,0653DAA9,Bengaluru,4.42,4.42,4.39,35,,,,
01-01-2021 09:00,0653DAA9,Bengaluru,2.7,2.83,2.79,39,,,,
01-01-2021 09:15,0653DAA9,Bengaluru,0.96,1.01,0.98,12,,,,
01-01-2021 09:30,0653DAA9,Bengaluru,2.72,2.96,2.75,24,,,,
01-01-2021 09:45,0653DAA9,Bengaluru,3.68,4.11,3.69,26,,,,
01-01-2021 10:00,0653DAA9,Bengaluru,2.14,2.39,2.09,23,,,,
01-01-2021 10:15,0653DAA9,Bengaluru,1.19,1.14,1.13,14,,,,
01-01-2021 10:30,0653DAA9,Bengaluru,4.3,4.63,4.13,35,,,,
01-01-2021 10:45,0653DAA9,Bengaluru,1.41,1.43,1.36,27,,,,
01-01-2021 11:00,0653DAA9,Bengaluru,1.95,2,1.96,37,,,,
01-01-2021 11:15,0653DAA9,Bengaluru,3.44,3.55,3.53,30,,,,
01-01-2021 11:30,0653DAA9,Bengaluru,4.58,4.55,4.45,38,,,,
01-01-2021 11:45,0653DAA9,Bengaluru,1.76,1.9,1.84,36,,,,
01-01-2021 12:00,0653DAA9,Bengaluru,1.19,1.32,1.25,30,,,,
01-01-2021 12:15,0653DAA9,Bengaluru,1.94,1.95,1.89,39,,,,
01-01-2021 12:30,0653DAA9,Bengaluru,3.69,4.15,3.88,40,,,,
01-01-2021 12:45,0653DAA9,Bengaluru,0.71,0.73,0.72,20,,,,
01-01-2021 13:00,0653DAA9,Bengaluru,3.69,4.41,3.8,15,,,,
01-01-2021 13:15,0653DAA9,Bengaluru,2.2,2.54,2.21,39,,,,
01-01-2021 13:30,0653DAA9,Bengaluru,2.18,2.22,2.21,18,,,,
01-01-2021 13:45,0653DAA9,Bengaluru,3.29,3.49,3.21,34,,,,
01-01-2021 14:00,0653DAA9,Bengaluru,3.84,4.4,3.89,17,,,,
01-01-2021 14:15,0653DAA9,Bengaluru,1.97,2.26,2,20,,,,
01-01-2021 14:30,0653DAA9,Bengaluru,3.42,3.64,3.5,20,,,,
01-01-2021 14:45,0653DAA9,Bengaluru,3.04,3.21,3.13,12,,,,
01-01-2021 15:00,0653DAA9,Bengaluru,0.64,0.69,0.63,33,,,,
01-01-2021 15:15,0653DAA9,Bengaluru,1.68,1.68,1.65,36,,,,
01-01-2021 15:30,0653DAA9,Bengaluru,2.65,2.81,2.59,39,,,,
01-01-2021 15:45,0653DAA9,Bengaluru,1.46,1.46,1.44,36,,,,
01-01-2021 16:00,0653DAA9,Bengaluru,1.79,1.94,1.79,25,,,,
01-01-2021 16:15,0653DAA9,Bengaluru,3.81,4.43,3.87,34,,,,
01-01-2021 16:30,0653DAA9,Bengaluru,2.8,3.08,2.71,11,,,,
01-01-2021 16:45,0653DAA9,Bengaluru,3.82,3.96,3.67,40,,,,
01-01-2021 17:00,0653DAA9,Bengaluru,1.52,1.73,1.47,26,,,,
01-01-2021 17:15,0653DAA9,Bengaluru,3.71,4.25,3.86,14,,,,
01-01-2021 17:30,0653DAA9,Bengaluru,2.24,2.43,2.28,21,,,,
01-01-2021 17:45,0653DAA9,Bengaluru,3.81,4.13,3.75,20,,,,
01-01-2021 18:00,0653DAA9,Bengaluru,3.22,3.71,3.31,22,,,,
01-01-2021 18:15,0653DAA9,Bengaluru,3.31,3.88,3.31,27,,,,
01-01-2021 18:30,0653DAA9,Bengaluru,2.66,2.92,2.62,16,,,,
01-01-2021 18:45,0653DAA9,Bengaluru,1.14,1.27,1.11,29,,,,
01-01-2021 19:00,0653DAA9,Bengaluru,2.97,3.24,3.11,29,,,,
01-01-2021 19:15,0653DAA9,Bengaluru,2.76,3.36,2.88,39,,,,
01-01-2021 19:30,0653DAA9,Bengaluru,2.94,3.25,3,26,,,,
01-01-2021 19:45,0653DAA9,Bengaluru,1.31,1.38,1.27,21,,,,
01-01-2021 20:00,0653DAA9,Bengaluru,2.58,3.07,2.67,15,,,,
01-01-2021 20:15,0653DAA9,Bengaluru,1.92,2.24,1.95,23,,,,
01-01-2021 20:30,0653DAA9,Bengaluru,0.57,0.59,0.56,19,,,,
01-01-2021 20:45,0653DAA9,Bengaluru,3.39,3.8,3.26,24,,,,
01-01-2021 21:00,0653DAA9,Bengaluru,0.65,0.75,0.68,35,,,,
01-01-2021 21:15,0653DAA9,Bengaluru,1.45,1.46,1.43,14,,,,
01-01-2021 21:30,0653DAA9,Bengaluru,3.53,3.89,3.67,34,,,,
01-01-2021 21:45,0653DAA9,Bengaluru,1.71,1.89,1.64,15,,,,
01-01-2021 22:00,0653DAA9,Bengaluru,4.6,4.87,4.84,39,,,,
01-01-2021 22:15,0653DAA9,Bengaluru,1.02,1.19,1.05,18,,,,
01-01-2021 22:30,0653DAA9,Bengaluru,1.49,1.79,1.56,27,,,,
01-01-2021 22:45,0653DAA9,Bengaluru,1.4,1.57,1.4,15,,,,
01-01-2021 23:00,0653DAA9,Bengaluru,1.71,1.86,1.67,20,,,,
01-01-2021 23:15,0653DAA9,Bengaluru,1.18,1.33,1.18,40,,,,
01-01-2021 23:30,0653DAA9,Bengaluru,2.47,2.71,2.46,11,,,,
01-01-2021 23:45,0653DAA9,Bengaluru,1.67,1.73,1.7,27,,,,
02-01-2021 00:00,0653DAA9,Bengaluru,3.89,4.11,3.91,20,,,,
02-01-2021 00:15,0653DAA9,Bengaluru,4.01,4.48,3.95,38,,,,
02-01-2021 00:30,0653DAA9,Bengaluru,2.78,3.37,2.89,28,,,,
02-01-2021 00:45,0653DAA9,Bengaluru,2.24,2.48,2.24,38,,,,
02-01-2021 01:00,0653DAA9,Bengaluru,0.87,0.9,0.87,30,,,,
02-01-2021 01:15,0653DAA9,Bengaluru,2,2.29,1.97,11,,,,
02-01-2021 01:30,0653DAA9,Bengaluru,3.9,4.12,3.81,37,,,,
02-01-2021 01:45,0653DAA9,Bengaluru,0.49,0.57,0.5,15,,,,
02-01-2021 02:00,0653DAA9,Bengaluru,2.59,2.71,2.48,35,,,,
02-01-2021 02:15,0653DAA9,Bengaluru,4.49,4.7,4.57,16,,,,
02-01-2021 02:30,0653DAA9,Bengaluru,1.17,1.21,1.19,32,,,,
02-01-2021 02:45,0653DAA9,Bengaluru,3.22,3.77,3.3,19,,,,
02-01-2021 03:00,0653DAA9,Bengaluru,3.91,4.04,3.73,37,,,,
02-01-2021 03:15,0653DAA9,Bengaluru,1.56,1.64,1.57,21,,,,
02-01-2021 03:30,0653DAA9,Bengaluru,4.05,4.84,4.12,11,,,,
02-01-2021 03:45,0653DAA9,Bengaluru,0.9,0.98,0.87,20,,,,
02-01-2021 04:00,0653DAA9,Bengaluru,3.25,3.46,3.22,22,,,,
02-01-2021 04:15,0653DAA9,Bengaluru,3.38,3.61,3.28,23,,,,
02-01-2021 04:30,0653DAA9,Bengaluru,0.58,0.65,0.61,19,,,,
02-01-2021 04:45,0653DAA9,Bengaluru,2.01,2.3,2.04,37,,,,
02-01-2021 05:00,0653DAA9,Bengaluru,3.38,3.66,3.28,34,,,,
02-01-2021 05:15,0653DAA9,Bengaluru,3.69,4.07,3.8,38,,,,
02-01-2021 05:30,0653DAA9,Bengaluru,1.92,2.05,2.01,33,,,,
02-01-2021 05:45,0653DAA9,Bengaluru,2.81,2.74,2.72,10,,,,
02-01-2021 06:00,0653DAA9,Bengaluru,1.52,1.52,1.51,40,,,,
02-01-2021 06:15,0653DAA9,Bengaluru,3.42,3.41,3.34,34,,,,
02-01-2021 06:30,0653DAA9,Bengaluru,2.91,3.25,2.9,25,,,,
02-01-2021 06:45,0653DAA9,Bengaluru,4.24,4.42,4.05,13,,,,
02-01-2021 07:00,0653DAA9,Bengaluru,1.83,2.01,1.83,24,,,,
02-01-2021 07:15,0653DAA9,Bengaluru,3.25,3.13,3.1,21,,,,
02-01-2021 07:30,0653DAA9,Bengaluru,4.41,4.73,4.6,22,,,,
02-01-2021 07:45,0653DAA9,Bengaluru,2.95,2.96,2.82,36,,,,
02-01-2021 08:00,0653DAA9,Bengaluru,4.2,4.81,4.12,17,,,,
02-01-2021 08:15,0653DAA9,Bengaluru,3.24,3.38,3.18,12,,,,
02-01-2021 08:30,0653DAA9,Bengaluru,4.23,4.27,4.2,11,,,,
02-01-2021 08:45,0653DAA9,Bengaluru,3.59,3.47,3.47,36,,,,
02-01-2021 09:00,0653DAA9,Bengaluru,2.4,2.62,2.5,13,,,,
02-01-2021 09:15,0653DAA9,Bengaluru,3.73,4.27,3.92,11,,,,
02-01-2021 09:30,0653DAA9,Bengaluru,0.53,0.65,0.55,20,,,,
02-01-2021 09:45,0653DAA9,Bengaluru,3.75,3.97,3.91,37,,,,
02-01-2021 10:00,0653DAA9,Bengaluru,1.08,1.21,1.09,25,,,,
02-01-2021 10:15,0653DAA9,Bengaluru,3.65,4.03,3.51,18,,,,
02-01-2021 10:30,0653DAA9,Bengaluru,3.29,3.46,3.37,36,,,,
02-01-2021 10:45,0653DAA9,Bengaluru,4.98,4.78,4.77,25,,,,
02-01-2021 11:00,0653DAA9,Bengaluru,0.73,0.74,0.7,12,,,,
02-01-2021 11:15,0653DAA9,Bengaluru,2.17,2.42,2.1,33,,,,
02-01-2021 11:30,0653DAA9,Bengaluru,2.98,3.36,2.93,11,,,,
02-01-2021 11:45,0653DAA9,Bengaluru,1.99,2.2,1.97,25,,,,
02-01-2021 12:00,0653DAA9,Bengaluru,2.87,3.4,2.99,21,,,,
02-01-2021 12:15,0653DAA9,Bengaluru,1.49,1.56,1.52,28,,,,
02-01-2021 12:30,0653DAA9,Bengaluru,3.85,4.2,3.72,28,,,,
02-01-2021 12:45,0653DAA9,Bengaluru,2.83,3.05,2.96,13,,,,
02-01-2021 13:00,0653DAA9,Bengaluru,2.85,3.26,2.93,39,,,,
02-01-2021 13:15,0653DAA9,Bengaluru,1.98,2.1,2.01,24,,,,
02-01-2021 13:30,0653DAA9,Bengaluru,3.83,3.91,3.8,33,,,,
02-01-2021 13:45,0653DAA9,Bengaluru,1.53,1.5,1.46,13,,,,
02-01-2021 14:00,0653DAA9,Bengaluru,3.91,3.94,3.74,38,,,,
02-01-2021 14:15,0653DAA9,Bengaluru,1.02,1.16,1.04,24,,,,
02-01-2021 14:30,0653DAA9,Bengaluru,1.08,1.17,1.13,13,,,,
02-01-2021 14:45,0653DAA9,Bengaluru,1.48,1.68,1.49,36,,,,
02-01-2021 15:00,0653DAA9,Bengaluru,2.88,3.48,2.99,26,,,,
02-01-2021 15:15,0653DAA9,Bengaluru,1.33,1.37,1.33,29,,,,
02-01-2021 15:30,0653DAA9,Bengaluru,3.47,3.55,3.52,31,,,,
02-01-2021 15:45,0653DAA9,Bengaluru,3.75,3.91,3.7,19,,,,
02-01-2021 16:00,0653DAA9,Bengaluru,3.92,4.64,4.07,25,,,,
02-01-2021 16:15,0653DAA9,Bengaluru,2.55,2.7,2.59,23,,,,
02-01-2021 16:30,0653DAA9,Bengaluru,4.02,4.42,4.18,40,,,,
02-01-2021 16:45,0653DAA9,Bengaluru,0.5,0.53,0.51,10,,,,
02-01-2021 17:00,0653DAA9,Bengaluru,3.12,3.16,3.05,16,,,,
02-01-2021 17:15,0653DAA9,Bengaluru,2.6,2.91,2.48,12,,,,
02-01-2021 17:30,0653DAA9,Bengaluru,0.99,1.1,1.02,30,,,,
02-01-2021 17:45,0653DAA9,Bengaluru,2.12,2.41,2.17,24,,,,
02-01-2021 18:00,0653DAA9,Bengaluru,2.85,3.34,2.93,31,,,,
02-01-2021 18:15,0653DAA9,Bengaluru,1.68,1.78,1.67,15,,,,
02-01-2021 18:30,0653DAA9,Bengaluru,3.22,3.56,3.08,19,,,,
02-01-2021 18:45,0653DAA9,Bengaluru,4.49,4.63,4.37,24,,,,
02-01-2021 19:00,0653DAA9,Bengaluru,0.47,0.55,0.47,27,,,,
02-01-2021 19:15,0653DAA9,Bengaluru,2.69,3.13,2.7,23,,,,
02-01-2021 19:30,0653DAA9,Bengaluru,4.17,4.93,4.37,30,,,,
02-01-2021 19:45,0653DAA9,Bengaluru,3.23,3.41,3.37,32,,,,
02-01-2021 20:00,0653DAA9,Bengaluru,1.86,1.95,1.81,35,,,,
02-01-2021 20:15,0653DAA9,Bengaluru,1.21,1.26,1.17,27,,,,
02-01-2021 20:30,0653DAA9,Bengaluru,3.72,4.2,3.64,34,,,,
02-01-2021 20:45,0653DAA9,Bengaluru,4.93,4.86,4.74,18,,,,
02-01-2021 21:00,0653DAA9,Bengaluru,2,2.39,2.1,12,,,,
02-01-2021 21:15,0653DAA9,Bengaluru,2.16,2.15,2.11,39,,,,
02-01-2021 21:30,0653DAA9,Bengaluru,1.74,1.68,1.68,36,,,,
02-01-2021 21:45,0653DAA9,Bengaluru,2.6,2.87,2.66,38,,,,
02-01-2021 22:00,0653DAA9,Bengaluru,2.26,2.55,2.37,26,,,,
02-01-2021 22:15,0653DAA9,Bengaluru,2.85,3.17,2.99,14,,,,
02-01-2021 22:30,0653DAA9,Bengaluru,1.85,1.88,1.85,22,,,,
02-01-2021 22:45,0653DAA9,Bengaluru,3.07,2.97,2.96,12,,,,
02-01-2021 23:00,0653DAA9,Bengaluru,0.71,0.75,0.74,19,,,,
02-01-2021 23:15,0653DAA9,Bengaluru,1.22,1.29,1.19,21,,,,
02-01-2021 23:30,0653DAA9,Bengaluru,0.93,0.98,0.91,27,,,,
02-01-2021 23:45,0653DAA9,Bengaluru,1.13,1.19,1.17,11,,,,
03-01-2021 00:00,0653DAA9,Bengaluru,3.78,4.07,3.74,40,,,,
03-01-2021 00:15,0653DAA9,Bengaluru,3.07,3.69,3.15,27,,,,
03-01-2021 00:30,0653DAA9,Bengaluru,2.3,2.62,2.3,22,,,,
03-01-2021 00:45,0653DAA9,Bengaluru,3.92,3.92,3.81,36,,,,
03-01-2021 01:00,0653DAA9,Bengaluru,3.85,4.05,3.87,11,,,,
03-01-2021 01:15,0653DAA9,Bengaluru,1.61,1.62,1.61,29,,,,
03-01-2021 01:30,0653DAA9,Bengaluru,2.06,2.27,2.04,34,,,,
03-01-2021 01:45,0653DAA9,Bengaluru,2.33,2.62,2.42,26,,,,
03-01-2021 02:00,0653DAA9,Bengaluru,4.4,4.82,4.38,39,,,,
03-01-2021 02:15,0653DAA9,Bengaluru,1.06,1.15,1.05,27,,,,
03-01-2021 02:30,0653DAA9,Bengaluru,2.71,3.02,2.71,27,,,,
03-01-2021 02:45,0653DAA9,Bengaluru,3.73,3.61,3.56,27,,,,
03-01-2021 03:00,0653DAA9,Bengaluru,2.3,2.62,2.37,37,,,,
03-01-2021 03:15,0653DAA9,Bengaluru,4.48,4.56,4.39,16,,,,
03-01-2021 03:30,0653DAA9,Bengaluru,0.77,0.84,0.8,24,,,,
03-01-2021 03:45,0653DAA9,Bengaluru,1.51,1.66,1.49,16,,,,
03-01-2021 04:00,0653DAA9,Bengaluru,3.52,3.62,3.4,22,,,,
03-01-2021 04:15,0653DAA9,Bengaluru,4.42,4.54,4.27,12,,,,
03-01-2021 04:30,0653DAA9,Bengaluru,1.84,2.04,1.8,19,,,,
03-01-2021 04:45,0653DAA9,Bengaluru,0.53,0.53,0.53,34,,,,
03-01-2021 05:00,0653DAA9,Bengaluru,2.21,2.3,2.27,36,,,,
03-01-2021 05:15,0653DAA9,Bengaluru,2.75,2.89,2.75,36,,,,
03-01-2021 05:30,0653DAA9,Bengaluru,3.59,3.88,3.59,35,,,,
03-01-2021 05:45,0653DAA9,Bengaluru,2.14,2.13,2.04,18,,,,
03-01-2021 06:00,0653DAA9,Bengaluru,4.07,4.36,4.18,35,,,,
03-01-2021 06:15,0653DAA9,Bengaluru,2.07,2.34,2.16,39,,,,
03-01-2021 06:30,0653DAA9,Bengaluru,2.28,2.33,2.28,37,,,,
03-01-2021 06:45,0653DAA9,Bengaluru,2.67,3.14,2.72,30,,,,
03-01-2021 07:00,0653DAA9,Bengaluru,2.81,3.16,2.94,20,,,,
03-01-2021 07:15,0653DAA9,Bengaluru,0.58,0.62,0.56,14,,,,
03-01-2021 07:30,0653DAA9,Bengaluru,0.48,0.54,0.47,10,,,,
03-01-2021 07:45,0653DAA9,Bengaluru,1.36,1.42,1.4,36,,,,
03-01-2021 08:00,0653DAA9,Bengaluru,1.64,1.81,1.68,26,,,,
03-01-2021 08:15,0653DAA9,Bengaluru,0.6,0.63,0.63,32,,,,
03-01-2021 08:30,0653DAA9,Bengaluru,4.1,4.73,4.19,28,,,,
03-01-2021 08:45,0653DAA9,Bengaluru,2.69,2.83,2.62,28,,,,
03-01-2021 09:00,0653DAA9,Bengaluru,1.33,1.33,1.32,14,,,,
03-01-2021 09:15,0653DAA9,Bengaluru,4.14,4.35,4.15,14,,,,
03-01-2021 09:30,0653DAA9,Bengaluru,1.92,2.11,1.95,21,,,,
03-01-2021 09:45,0653DAA9,Bengaluru,3.59,3.97,3.43,14,,,,
03-01-2021 10:00,0653DAA9,Bengaluru,4.53,4.65,4.44,34,,,,
03-01-2021 10:15,0653DAA9,Bengaluru,1.5,1.74,1.56,40,,,,
03-01-2021 10:30,0653DAA9,Bengaluru,0.95,0.99,0.94,30,,,,
03-01-2021 10:45,0653DAA9,Bengaluru,4.42,4.7,4.23,22,,,,
03-01-2021 11:00,0653DAA9,Bengaluru,2.22,2.49,2.12,21,,,,
03-01-2021 11:15,0653DAA9,Bengaluru,4.14,4.75,4.29,14,,,,
03-01-2021 11:30,0653DAA9,Bengaluru,2.2,2.35,2.14,17,,,,
03-01-2021 11:45,0653DAA9,Bengaluru,1.15,1.34,1.14,24,,,,
03-01-2021 12:00,0653DAA9,Bengaluru,2.49,2.57,2.45,28,,,,
03-01-2021 12:15,0653DAA9,Bengaluru,2.12,2.37,2.09,22,,,,
03-01-2021 12:30,0653DAA9,Bengaluru,3.99,4.24,3.85,21,,,,
03-01-2021 12:45,0653DAA9,Bengaluru,1.34,1.37,1.31,24,,,,
03-01-2021 13:00,0653DAA9,Bengaluru,3.9,4.11,3.74,16,,,,
03-01-2021 13:15,0653DAA9,Bengaluru,4.58,4.85,4.69,17,,,,
03-01-2021 13:30,0653DAA9,Bengaluru,0.83,0.89,0.85,40,,,,
03-01-2021 13:45,0653DAA9,Bengaluru,1.04,1.09,1.03,25,,,,
03-01-2021 14:00,0653DAA9,Bengaluru,3.08,3.1,3.1,10,,,,
03-01-2021 14:15,0653DAA9,Bengaluru,1.65,1.75,1.67,33,,,,
03-01-2021 14:30,0653DAA9,Bengaluru,2.58,2.74,2.62,32,,,,
03-01-2021 14:45,0653DAA9,Bengaluru,3.68,3.99,3.73,19,,,,
03-01-2021 15:00,0653DAA9,Bengaluru,2.31,2.5,2.42,26,,,,
03-01-2021 15:15,0653DAA9,Bengaluru,1.1,1.18,1.13,40,,,,
03-01-2021 15:30,0653DAA9,Bengaluru,1.76,1.93,1.71,15,,,,
03-01-2021 15:45,0653DAA9,Bengaluru,1.95,2.06,1.86,40,,,,
03-01-2021 16:00,0653DAA9,Bengaluru,3.6,3.72,3.63,12,,,,
03-01-2021 16:15,0653DAA9,Bengaluru,3.39,3.78,3.28,35,,,,
03-01-2021 16:30,0653DAA9,Bengaluru,0.67,0.7,0.64,11,,,,
03-01-2021 16:45,0653DAA9,Bengaluru,1.12,1.32,1.13,18,,,,
03-01-2021 17:00,0653DAA9,Bengaluru,1.12,1.27,1.15,23,,,,
03-01-2021 17:15,0653DAA9,Bengaluru,1.45,1.65,1.41,11,,,,
03-01-2021 17:30,0653DAA9,Bengaluru,2.73,2.67,2.65,21,,,,
03-01-2021 17:45,0653DAA9,Bengaluru,2.79,3.16,2.8,39,,,,
03-01-2021 18:00,0653DAA9,Bengaluru,1.57,1.83,1.56,29,,,,
03-01-2021 18:15,0653DAA9,Bengaluru,1.44,1.58,1.48,19,,,,
03-01-2021 18:30,0653DAA9,Bengaluru,3.13,3.41,3.15,26,,,,
03-01-2021 18:45,0653DAA9,Bengaluru,1.71,1.85,1.74,32,,,,
03-01-2021 19:00,0653DAA9,Bengaluru,4.82,4.86,4.67,29,,,,
03-01-2021 19:15,0653DAA9,Bengaluru,3.93,4.13,3.75,37,,,,
03-01-2021 19:30,0653DAA9,Bengaluru,2.17,2.22,2.13,25,,,,
03-01-2021 19:45,0653DAA9,Bengaluru,1.98,2.1,1.93,27,,,,
03-01-2021 20:00,0653DAA9,Bengaluru,3.29,3.8,3.39,33,,,,
03-01-2021 20:15,0653DAA9,Bengaluru,3.98,4.37,3.89,22,,,,
03-01-2021 20:30,0653DAA9,Bengaluru,2.58,2.74,2.64,14,,,,
03-01-2021 20:45,0653DAA9,Bengaluru,4.63,4.62,4.47,25,,,,
03-01-2021 21:00,0653DAA9,Bengaluru,1.72,1.83,1.64,13,,,,
03-01-2021 21:15,0653DAA9,Bengaluru,3.92,4.77,4.09,14,,,,
03-01-2021 21:30,0653DAA9,Bengaluru,3.8,3.85,3.79,27,,,,
03-01-2021 21:45,0653DAA9,Bengaluru,3.84,3.77,3.68,20,,,,
03-01-2021 22:00,0653DAA9,Bengaluru,1.87,2.15,1.85,18,,,,
03-01-2021 22:15,0653DAA9,Bengaluru,3.58,3.87,3.69,27,,,,
03-01-2021 22:30,0653DAA9,Bengaluru,0.76,0.84,0.79,14,,,,
03-01-2021 22:45,0653DAA9,Bengaluru,1.31,1.39,1.25,36,,,,
03-01-2021 23:00,0653DAA9,Bengaluru,3.18,3.46,3.27,28,,,,
03-01-2021 23:15,0653DAA9,Bengaluru,4.3,4.79,4.45,19,,,,
03-01-2021 23:30,0653DAA9,Bengaluru,3.08,3.11,3.08,21,,,,
03-01-2021 23:45,0653DAA9,Bengaluru,1.59,1.61,1.57,27,,,,
04-01-2021 00:00,0653DAA9,Bengaluru,1.88,2.18,1.95,38,,,,
04-01-2021 00:15,0653DAA9,Bengaluru,0.53,0.52,0.51,30,,,,
04-01-2021 00:30,0653DAA9,Bengaluru,0.58,0.6,0.57,38,,,,
04-01-2021 00:45,0653DAA9,Bengaluru,2.28,2.31,2.22,15,,,,
04-01-2021 01:00,0653DAA9,Bengaluru,4.06,4.55,3.92,37,,,,
04-01-2021 01:15,0653DAA9,Bengaluru,2.81,3.26,2.85,39,,,,
04-01-2021 01:30,0653DAA9,Bengaluru,2.09,2.32,2.16,30,,,,
04-01-2021 01:45,0653DAA9,Bengaluru,4.17,4.91,4.18,25,,,,
04-01-2021 02:00,0653DAA9,Bengaluru,3.9,4.3,3.72,35,,,,
04-01-2021 02:15,0653DAA9,Bengaluru,0.97,1.12,1.01,24,,,,
04-01-2021 02:30,0653DAA9,Bengaluru,2.47,2.85,2.58,26,,,,
04-01-2021 02:45,0653DAA9,Bengaluru,4.29,4.39,4.18,39,,,,
04-01-2021 03:00,0653DAA9,Bengaluru,4.88,4.93,4.7,31,,,,
04-01-2021 03:15,0653DAA9,Bengaluru,1.76,1.93,1.69,19,,,,
04-01-2021 03:30,0653DAA9,Bengaluru,2.73,2.9,2.86,16,,,,
04-01-2021 03:45,0653DAA9,Bengaluru,3.62,3.62,3.58,39,,,,
04-01-2021 04:00,0653DAA9,Bengaluru,1.98,2.27,1.96,18,,,,
04-01-2021 04:15,0653DAA9,Bengaluru,3.57,4,3.46,18,,,,
04-01-2021 04:30,0653DAA9,Bengaluru,4.33,4.44,4.35,40,,,,
04-01-2021 04:45,0653DAA9,Bengaluru,2.16,2.62,2.26,23,,,,
04-01-2021 05:00,0653DAA9,Bengaluru,2.98,3.19,2.92,14,,,,
04-01-2021 05:15,0653DAA9,Bengaluru,4.54,4.97,4.67,30,,,,
04-01-2021 05:30,0653DAA9,Bengaluru,1.68,1.77,1.62,36,,,,
04-01-2021 05:45,0653DAA9,Bengaluru,1.36,1.33,1.3,17,,,,
04-01-2021 06:00,0653DAA9,Bengaluru,2.06,2.46,2.16,30,,,,
04-01-2021 06:15,0653DAA9,Bengaluru,4.24,4.33,4.18,28,,,,
04-01-2021 06:30,0653DAA9,Bengaluru,2.94,3.42,3.09,36,,,,
04-01-2021 06:45,0653DAA9,Bengaluru,1.53,1.61,1.61,21,,,,
04-01-2021 07:00,0653DAA9,Bengaluru,2.67,2.93,2.66,40,,,,
04-01-2021 07:15,0653DAA9,Bengaluru,0.91,1.01,0.88,29,,,,
04-01-2021 07:30,0653DAA9,Bengaluru,1.28,1.46,1.31,28,,,,
04-01-2021 07:45,0653DAA9,Bengaluru,1.55,1.62,1.56,21,,,,
04-01-2021 08:00,0653DAA9,Bengaluru,4.5,4.53,4.48,16,,,,
04-01-2021 08:15,0653DAA9,Bengaluru,4.44,4.81,4.28,25,,,,
04-01-2021 08:30,0653DAA9,Bengaluru,3.54,3.6,3.47,26,,,,
04-01-2021 08:45,0653DAA9,Bengaluru,1.72,1.83,1.81,16,,,,
04-01-2021 09:00,0653DAA9,Bengaluru,3.07,3.04,3.01,18,,,,
04-01-2021 09:15,0653DAA9,Bengaluru,4.72,4.95,4.9,10,,,,
04-01-2021 09:30,0653DAA9,Bengaluru,4.53,4.56,4.44,40,,,,
04-01-2021 09:45,0653DAA9,Bengaluru,4.26,4.9,4.44,13,,,,
04-01-2021 10:00,0653DAA9,Bengaluru,3.6,3.75,3.58,19,,,,
04-01-2021 10:15,0653DAA9,Bengaluru,1.77,1.81,1.74,27,,,,
04-01-2021 10:30,0653DAA9,Bengaluru,2.69,2.91,2.67,37,,,,
04-01-2021 10:45,0653DAA9,Bengaluru,1.3,1.32,1.31,23,,,,
04-01-2021 11:00,0653DAA9,Bengaluru,1.63,1.8,1.7,17,,,,
04-01-2021 11:15,0653DAA9,Bengaluru,1.3,1.47,1.33,31,,,,
04-01-2021 11:30,0653DAA9,Bengaluru,0.65,0.78,0.68,15,,,,
04-01-2021 11:45,0653DAA9,Bengaluru,1.68,1.9,1.7,35,,,,
04-01-2021 12:00,0653DAA9,Bengaluru,0.49,0.57,0.52,15,,,,
04-01-2021 12:15,0653DAA9,Bengaluru,2.46,2.58,2.47,26,,,,
04-01-2021 12:30,0653DAA9,Bengaluru,0.89,0.97,0.87,22,,,,
04-01-2021 12:45,0653DAA9,Bengaluru,4,4.27,4,39,,,,
04-01-2021 13:00,0653DAA9,Bengaluru,3.66,3.78,3.7,13,,,,
04-01-2021 13:15,0653DAA9,Bengaluru,3.69,3.84,3.8,28,,,,
04-01-2021 13:30,0653DAA9,Bengaluru,0.94,1.03,0.97,22,,,,
04-01-2021 13:45,0653DAA9,Bengaluru,3.2,3.34,3.13,38,,,,
04-01-2021 14:00,0653DAA9,Bengaluru,4.47,4.97,4.46,18,,,,
04-01-2021 14:15,0653DAA9,Bengaluru,0.57,0.64,0.59,22,,,,
04-01-2021 14:30,0653DAA9,Bengaluru,4.47,4.36,4.27,28,,,,
04-01-2021 14:45,0653DAA9,Bengaluru,0.84,0.87,0.8,25,,,,
04-01-2021 15:00,0653DAA9,Bengaluru,4.47,4.93,4.68,32,,,,
04-01-2021 15:15,0653DAA9,Bengaluru,4.02,4.26,4.06,40,,,,
04-01-2021 15:30,0653DAA9,Bengaluru,3.11,3.5,2.98,16,,,,
04-01-2021 15:45,0653DAA9,Bengaluru,1.6,1.71,1.53,37,,,,
04-01-2021 16:00,0653DAA9,Bengaluru,4.3,4.21,4.11,36,,,,
04-01-2021 16:15,0653DAA9,Bengaluru,0.59,0.62,0.58,39,,,,
04-01-2021 16:30,0653DAA9,Bengaluru,1.27,1.24,1.21,16,,,,
04-01-2021 16:45,0653DAA9,Bengaluru,2.83,2.95,2.8,38,,,,
04-01-2021 17:00,0653DAA9,Bengaluru,4.69,4.72,4.62,23,,,,
